Filename,Cyclomatic Complexity,Halstead Metrics,Maintainability Index,Source Lines of Code (SLOC),Comments Ratio,Number of Parameters,Afferent Coupling,Efferent Coupling,Instability,Syntax Errors
solution_2932.py,0,"{'h1': 6, 'h2': 16, 'N1': 16, 'N2': 40, 'vocabulary': 22, 'length': 56, 'volume': 249.72817064368866, 'difficulty': 7.5, 'effort': 1872.9612798276648, 'time': 104.05340443487027, 'bugs': 0.08324272354789622}",62.7547883,10,0,0,0,0,0,0
solution_2933.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2934.py,0,"{'h1': 5, 'h2': 10, 'N1': 9, 'N2': 23, 'vocabulary': 15, 'length': 32, 'volume': 125.0204990594726, 'difficulty': 5.75, 'effort': 718.8678695919674, 'time': 39.93710386622041, 'bugs': 0.04167349968649087}",67.71588657,9,0,0,0,0,0,0
solution_2935.py,0,"{'h1': 4, 'h2': 17, 'N1': 14, 'N2': 43, 'vocabulary': 21, 'length': 57, 'volume': 250.36209309838935, 'difficulty': 5.0588235294117645, 'effort': 1266.5376474389109, 'time': 70.36320263549504, 'bugs': 0.08345403103279644}",60.85547308,16,0,0,0,1,1,0
solution_2936.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2937.py,6,"{'h1': 2, 'h2': 19, 'N1': 8, 'N2': 37, 'vocabulary': 21, 'length': 45, 'volume': 197.65428402504423, 'difficulty': 1.9473684210526316, 'effort': 384.9057109961388, 'time': 21.3836506108966, 'bugs': 0.0658847613416814}",57.46493266,25,0,5,0,0,0,0
solution_2938.py,0,"{'h1': 4, 'h2': 16, 'N1': 7, 'N2': 39, 'vocabulary': 20, 'length': 46, 'volume': 198.80869236481868, 'difficulty': 4.875, 'effort': 969.1923752784911, 'time': 53.84402084880506, 'bugs': 0.06626956412160623}",94.52850442,12,0.222222222,0,0,0,0,0
solution_2939.py,0,"{'h1': 2, 'h2': 18, 'N1': 7, 'N2': 62, 'vocabulary': 20, 'length': 69, 'volume': 298.213038547228, 'difficulty': 3.4444444444444446, 'effort': 1027.1782438848966, 'time': 57.065457993605364, 'bugs': 0.09940434618240933}",93.43887504,17,0.192307692,0,0,0,0,0
solution_294.py,0,"{'h1': 1, 'h2': 5, 'N1': 1, 'N2': 7, 'vocabulary': 6, 'length': 8, 'volume': 20.67970000576925, 'difficulty': 0.7, 'effort': 14.475790004038473, 'time': 0.8042105557799152, 'bugs': 0.006893233335256416}",100,4,0,0,0,1,1,0
solution_2940.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2941.py,0,"{'h1': 4, 'h2': 11, 'N1': 7, 'N2': 20, 'vocabulary': 15, 'length': 27, 'volume': 105.48604608143, 'difficulty': 3.6363636363636362, 'effort': 383.5856221142909, 'time': 21.310312339682827, 'bugs': 0.03516201536047667}",72.70096349,6,0,0,0,0,0,0
solution_2942.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2943.py,12,"{'h1': 4, 'h2': 36, 'N1': 24, 'N2': 91, 'vocabulary': 40, 'length': 115, 'volume': 612.0217309120467, 'difficulty': 5.055555555555555, 'effort': 3094.109861833125, 'time': 171.89499232406249, 'bugs': 0.2040072436373489}",46.09201308,51,0,9,0,0,0,0
solution_2944.py,0,"{'h1': 3, 'h2': 12, 'N1': 5, 'N2': 19, 'vocabulary': 15, 'length': 24, 'volume': 93.76537429460444, 'difficulty': 2.375, 'effort': 222.69276394968554, 'time': 12.371820219426974, 'bugs': 0.03125512476486815}",73.28575274,7,0,0,0,1,1,0
solution_2945.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2946.py,21,"{'h1': 5, 'h2': 59, 'N1': 31, 'N2': 173, 'vocabulary': 64, 'length': 204, 'volume': 1224.0, 'difficulty': 7.330508474576272, 'effort': 8972.542372881357, 'time': 498.4745762711865, 'bugs': 0.408}",43.11323367,89,0.007936508,29,0,0,0,0
solution_2947.py,0,"{'h1': 6, 'h2': 17, 'N1': 19, 'N2': 36, 'vocabulary': 23, 'length': 55, 'volume': 248.79590758313572, 'difficulty': 6.352941176470589, 'effort': 1580.5857658222742, 'time': 87.81032032345968, 'bugs': 0.08293196919437858}",59.02573302,17,0,0,0,0,0,0
solution_2948.py,0,"{'h1': 2, 'h2': 11, 'N1': 3, 'N2': 20, 'vocabulary': 13, 'length': 23, 'volume': 85.11011351724513, 'difficulty': 1.8181818181818181, 'effort': 154.74566094044567, 'time': 8.596981163358093, 'bugs': 0.028370037839081708}",75.77276694,6,0,0,0,0,0,0
solution_2949.py,0,"{'h1': 2, 'h2': 18, 'N1': 4, 'N2': 41, 'vocabulary': 20, 'length': 45, 'volume': 194.4867642699313, 'difficulty': 2.2777777777777777, 'effort': 442.99762972595465, 'time': 24.610979429219704, 'bugs': 0.06482892142331044}",93.38935382,14,0.157894737,0,0,0,0,0
solution_295.py,0,"{'h1': 1, 'h2': 8, 'N1': 1, 'N2': 17, 'vocabulary': 9, 'length': 18, 'volume': 57.05865002596162, 'difficulty': 1.0625, 'effort': 60.62481565258422, 'time': 3.3680453140324564, 'bugs': 0.019019550008653872}",100,8,0,0,0,1,1,0
solution_2950.py,28,"{'h1': 5, 'h2': 60, 'N1': 36, 'N2': 180, 'vocabulary': 65, 'length': 216, 'volume': 1300.831447614146, 'difficulty': 7.5, 'effort': 9756.235857106096, 'time': 542.0131031725609, 'bugs': 0.4336104825380487}",40.20004951,102,0.007142857,32,0,0,0,0
solution_2951.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2952.py,16,"{'h1': 4, 'h2': 21, 'N1': 23, 'N2': 61, 'vocabulary': 25, 'length': 84, 'volume': 390.08391994107683, 'difficulty': 5.809523809523809, 'effort': 2266.201820610065, 'time': 125.90010114500362, 'bugs': 0.13002797331369229}",50.64055889,37,0,8,0,0,0,0
solution_2953.py,0,"{'h1': 4, 'h2': 11, 'N1': 7, 'N2': 18, 'vocabulary': 15, 'length': 25, 'volume': 97.67226489021297, 'difficulty': 3.272727272727273, 'effort': 319.6546850952425, 'time': 17.75859361640236, 'bugs': 0.03255742163007099}",70.21041931,8,0,0,0,1,1,0
solution_2954.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2955.py,0,"{'h1': 3, 'h2': 11, 'N1': 6, 'N2': 20, 'vocabulary': 14, 'length': 26, 'volume': 98.99122797349771, 'difficulty': 2.727272727272727, 'effort': 269.9760762913574, 'time': 14.99867090507541, 'bugs': 0.03299707599116591}",75.33449241,6,0,0,0,0,0,0
solution_2956.py,0,"{'h1': 3, 'h2': 13, 'N1': 6, 'N2': 20, 'vocabulary': 16, 'length': 26, 'volume': 104.0, 'difficulty': 2.307692307692308, 'effort': 240.00000000000003, 'time': 13.333333333333336, 'bugs': 0.034666666666666665}",74.66308527,5,0,0,0,0,0,0
solution_2957.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2958.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2959.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_296.py,0,"{'h1': 2, 'h2': 13, 'N1': 3, 'N2': 23, 'vocabulary': 15, 'length': 26, 'volume': 101.57915548582149, 'difficulty': 1.7692307692307692, 'effort': 179.71696739799185, 'time': 9.984275966555103, 'bugs': 0.033859718495273826}",74.88063052,6,0,0,0,1,1,0
solution_2960.py,14,"{'h1': 4, 'h2': 25, 'N1': 20, 'N2': 71, 'vocabulary': 29, 'length': 91, 'volume': 442.076270556609, 'difficulty': 5.68, 'effort': 2510.9932167615393, 'time': 139.49962315341884, 'bugs': 0.147358756852203}",54.12180163,37,0,8,0,0,0,0
solution_2961.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2962.py,0,"{'h1': 2, 'h2': 18, 'N1': 4, 'N2': 41, 'vocabulary': 20, 'length': 45, 'volume': 194.4867642699313, 'difficulty': 2.2777777777777777, 'effort': 442.99762972595465, 'time': 24.610979429219704, 'bugs': 0.06482892142331044}",93.38935382,14,0.157894737,0,0,0,0,0
solution_2963.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2964.py,0,"{'h1': 4, 'h2': 16, 'N1': 12, 'N2': 34, 'vocabulary': 20, 'length': 46, 'volume': 198.80869236481868, 'difficulty': 4.25, 'effort': 844.9369425504794, 'time': 46.940941252804414, 'bugs': 0.06626956412160623}",66.7633175,8,0,0,0,1,1,0
solution_2965.py,3,"{'h1': 1, 'h2': 7, 'N1': 2, 'N2': 7, 'vocabulary': 8, 'length': 9, 'volume': 27.0, 'difficulty': 0.5, 'effort': 13.5, 'time': 0.75, 'bugs': 0.009}",100,4,0,2,0,0,0,0
solution_2966.py,0,"{'h1': 1, 'h2': 8, 'N1': 3, 'N2': 15, 'vocabulary': 9, 'length': 18, 'volume': 57.05865002596162, 'difficulty': 0.9375, 'effort': 53.49248439933902, 'time': 2.971804688852168, 'bugs': 0.019019550008653872}",100,5,0,0,0,0,0,0
solution_2967.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2968.py,0,"{'h1': 3, 'h2': 18, 'N1': 9, 'N2': 34, 'vocabulary': 21, 'length': 43, 'volume': 188.86964917948671, 'difficulty': 2.833333333333333, 'effort': 535.1306726752123, 'time': 29.72948181528957, 'bugs': 0.06295654972649557}",64.09767521,13,0,0,0,0,0,0
solution_2969.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_297.py,1,"{'h1': 1, 'h2': 21, 'N1': 3, 'N2': 31, 'vocabulary': 22, 'length': 34, 'volume': 151.6206750336681, 'difficulty': 0.7380952380952381, 'effort': 111.91049823913599, 'time': 6.217249902174221, 'bugs': 0.050540225011222704}",100,14,0,1,0,2,1,0
solution_2970.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2971.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2972.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2973.py,21,"{'h1': 6, 'h2': 64, 'N1': 37, 'N2': 206, 'vocabulary': 70, 'length': 243, 'volume': 1489.4157731176267, 'difficulty': 9.65625, 'effort': 14382.171059167084, 'time': 799.0095032870602, 'bugs': 0.49647192437254223}",41.7953273,95,0.007462687,34,0,0,0,0
solution_2974.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2975.py,22,"{'h1': 8, 'h2': 69, 'N1': 40, 'N2': 210, 'vocabulary': 77, 'length': 250, 'volume': 1566.6966351737253, 'difficulty': 12.173913043478262, 'effort': 19072.828602114918, 'time': 1059.6015890063843, 'bugs': 0.5222322117245751}",46.51615603,98,0.027586207,28,0,0,0,0
solution_2976.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2977.py,0,"{'h1': 3, 'h2': 8, 'N1': 4, 'N2': 12, 'vocabulary': 11, 'length': 16, 'volume': 55.35090589819676, 'difficulty': 2.25, 'effort': 124.5395382709427, 'time': 6.918863237274595, 'bugs': 0.018450301966065584}",79.74234271,5,0,0,0,0,0,0
solution_2978.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2979.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_298.py,0,"{'h1': 4, 'h2': 20, 'N1': 9, 'N2': 33, 'vocabulary': 24, 'length': 42, 'volume': 192.56842503028855, 'difficulty': 3.3, 'effort': 635.4758025999522, 'time': 35.3042112555529, 'bugs': 0.06418947501009618}",68.6319694,6,0,0,0,0,0,0
solution_2980.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2981.py,1,"{'h1': 4, 'h2': 13, 'N1': 6, 'N2': 20, 'vocabulary': 17, 'length': 26, 'volume': 106.27403387250882, 'difficulty': 3.076923076923077, 'effort': 326.9970273000272, 'time': 18.166501516668177, 'bugs': 0.03542467795750294}",99.61028803,7,0.230769231,1,0,0,0,0
solution_2982.py,0,"{'h1': 7, 'h2': 15, 'N1': 23, 'N2': 43, 'vocabulary': 22, 'length': 66, 'volume': 294.3224868300616, 'difficulty': 10.033333333333333, 'effort': 2953.0356178616184, 'time': 164.05753432564546, 'bugs': 0.09810749561002054}",58.70188211,15,0,0,0,0,0,0
solution_2983.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2984.py,0,"{'h1': 4, 'h2': 24, 'N1': 13, 'N2': 71, 'vocabulary': 28, 'length': 84, 'volume': 403.8178134528387, 'difficulty': 5.916666666666667, 'effort': 2389.2553962626293, 'time': 132.7364109034794, 'bugs': 0.1346059378176129}",78.50132161,26,0.138888889,0,0,0,0,0
solution_2985.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2986.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2987.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2988.py,3,"{'h1': 5, 'h2': 10, 'N1': 6, 'N2': 23, 'vocabulary': 15, 'length': 29, 'volume': 113.29982727264704, 'difficulty': 5.75, 'effort': 651.4740068177205, 'time': 36.19300037876225, 'bugs': 0.03776660909088234}",68.99926815,8,0,2,0,0,0,0
solution_2989.py,6,"{'h1': 2, 'h2': 17, 'N1': 9, 'N2': 32, 'vocabulary': 19, 'length': 41, 'volume': 174.165028051187, 'difficulty': 1.8823529411764706, 'effort': 327.8400528022343, 'time': 18.213336266790794, 'bugs': 0.05805500935039566}",57.248083,28,0,5,0,0,0,0
solution_299.py,0,"{'h1': 1, 'h2': 57, 'N1': 3, 'N2': 91, 'vocabulary': 58, 'length': 94, 'volume': 550.6502135419918, 'difficulty': 0.7982456140350878, 'effort': 439.5541178273794, 'time': 24.41967321263219, 'bugs': 0.18355007118066394}",100,14,0.066666667,0,0,1,1,0
solution_2990.py,0,"{'h1': 5, 'h2': 21, 'N1': 16, 'N2': 48, 'vocabulary': 26, 'length': 64, 'volume': 300.82814196102987, 'difficulty': 5.7142857142857135, 'effort': 1719.0179540630277, 'time': 95.50099744794598, 'bugs': 0.10027604732034329}",60.73177297,9,0,0,0,0,0,0
solution_2991.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2992.py,13,"{'h1': 3, 'h2': 18, 'N1': 20, 'N2': 59, 'vocabulary': 21, 'length': 79, 'volume': 346.99307639952207, 'difficulty': 4.916666666666666, 'effort': 1706.04929229765, 'time': 94.78051623875834, 'bugs': 0.11566435879984069}",54.03669737,38,0,8,0,0,0,0
solution_2993.py,26,"{'h1': 7, 'h2': 69, 'N1': 35, 'N2': 205, 'vocabulary': 76, 'length': 240, 'volume': 1499.5026032264605, 'difficulty': 10.39855072463768, 'effort': 15592.653881376598, 'time': 866.2585489653666, 'bugs': 0.4998342010754868}",38.75147567,107,0.006535948,38,0,0,0,0
solution_2994.py,0,"{'h1': 8, 'h2': 16, 'N1': 23, 'N2': 42, 'vocabulary': 24, 'length': 65, 'volume': 298.0225625468751, 'difficulty': 10.5, 'effort': 3129.2369067421887, 'time': 173.84649481901047, 'bugs': 0.0993408541822917}",57.84145915,18,0,0,0,0,0,0
solution_2995.py,0,"{'h1': 5, 'h2': 14, 'N1': 13, 'N2': 35, 'vocabulary': 19, 'length': 48, 'volume': 203.9005206452921, 'difficulty': 6.25, 'effort': 1274.3782540330756, 'time': 70.79879189072642, 'bugs': 0.06796684021509736}",61.89683961,13,0,0,0,0,0,0
solution_2996.py,0,"{'h1': 4, 'h2': 24, 'N1': 13, 'N2': 71, 'vocabulary': 28, 'length': 84, 'volume': 403.8178134528387, 'difficulty': 5.916666666666667, 'effort': 2389.2553962626293, 'time': 132.7364109034794, 'bugs': 0.1346059378176129}",78.50132161,26,0.138888889,0,0,0,0,0
solution_2997.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_2998.py,2,"{'h1': 5, 'h2': 15, 'N1': 9, 'N2': 25, 'vocabulary': 20, 'length': 34, 'volume': 146.94555522617034, 'difficulty': 4.166666666666667, 'effort': 612.2731467757098, 'time': 34.01517482087277, 'bugs': 0.048981851742056784}",92.87508271,10,0.176470588,1,0,0,0,0
solution_2999.py,6,"{'h1': 2, 'h2': 19, 'N1': 8, 'N2': 36, 'vocabulary': 21, 'length': 44, 'volume': 193.26196660226546, 'difficulty': 1.894736842105263, 'effort': 366.1805682990293, 'time': 20.343364905501627, 'bugs': 0.06442065553408849}",57.46493266,25,0,5,0,0,0,0
solution_3.py,0,"{'h1': 1, 'h2': 15, 'N1': 2, 'N2': 25, 'vocabulary': 16, 'length': 27, 'volume': 108.0, 'difficulty': 0.8333333333333334, 'effort': 90.0, 'time': 5.0, 'bugs': 0.036}",100,6,0,0,0,1,1,0
solution_30.py,4,"{'h1': 5, 'h2': 26, 'N1': 6, 'N2': 37, 'vocabulary': 31, 'length': 43, 'volume': 213.03044134663563, 'difficulty': 3.557692307692308, 'effort': 757.8967624832229, 'time': 42.105375693512386, 'bugs': 0.07101014711554521}",68.43145618,8,0,1,0,0,0,0
solution_300.py,11,"{'h1': 9, 'h2': 25, 'N1': 22, 'N2': 104, 'vocabulary': 34, 'length': 126, 'volume': 641.0203179975427, 'difficulty': 18.72, 'effort': 11999.900352913999, 'time': 666.6611307174444, 'bugs': 0.21367343933251426}",79.26034976,29,0.296296296,15,0,0,0,0
solution_3000.py,11,"{'h1': 8, 'h2': 35, 'N1': 41, 'N2': 127, 'vocabulary': 43, 'length': 168, 'volume': 911.6124787899524, 'difficulty': 14.514285714285714, 'effort': 13231.403977865595, 'time': 735.0779987703108, 'bugs': 0.30387082626331746}",56.0409647,38,0.020833333,7,0,0,0,0
solution_3001.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_3002.py,0,"{'h1': 6, 'h2': 11, 'N1': 13, 'N2': 31, 'vocabulary': 17, 'length': 44, 'volume': 179.8483650150149, 'difficulty': 8.454545454545455, 'effort': 1520.536176945126, 'time': 84.474232052507, 'bugs': 0.05994945500500497}",62.85675518,12,0,0,0,0,0,0
solution_3003.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_3004.py,0,"{'h1': 3, 'h2': 9, 'N1': 4, 'N2': 15, 'vocabulary': 12, 'length': 19, 'volume': 68.11428751370197, 'difficulty': 2.5, 'effort': 170.28571878425493, 'time': 9.460317710236385, 'bugs': 0.022704762504567322}",78.58737599,3,0,0,0,0,0,0
solution_3005.py,0,"{'h1': 2, 'h2': 7, 'N1': 2, 'N2': 9, 'vocabulary': 9, 'length': 11, 'volume': 34.86917501586544, 'difficulty': 1.2857142857142858, 'effort': 44.831796448969854, 'time': 2.490655358276103, 'bugs': 0.011623058338621813}",84.62436609,3,0,0,0,0,0,0
solution_3006.py,10,"{'h1': 7, 'h2': 23, 'N1': 35, 'N2': 130, 'vocabulary': 30, 'length': 165, 'volume': 809.6369482754055, 'difficulty': 19.782608695652176, 'effort': 16016.730933274328, 'time': 889.8183851819072, 'bugs': 0.2698789827584685}",47.40899451,37,0,3,0,0,0,0
solution_3007.py,0,"{'h1': 2, 'h2': 13, 'N1': 5, 'N2': 20, 'vocabulary': 15, 'length': 25, 'volume': 97.67226489021297, 'difficulty': 1.5384615384615385, 'effort': 150.26502290801997, 'time': 8.348056828223331, 'bugs': 0.03255742163007099}",77.06174926,5,0,0,0,0,0,0
solution_3008.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_3009.py,0,"{'h1': 2, 'h2': 10, 'N1': 5, 'N2': 17, 'vocabulary': 12, 'length': 22, 'volume': 78.86917501586544, 'difficulty': 1.7, 'effort': 134.07759752697123, 'time': 7.448755418165068, 'bugs': 0.026289725005288478}",76.55471099,7,0,0,0,0,0,0
solution_301.py,1,"{'h1': 2, 'h2': 13, 'N1': 5, 'N2': 31, 'vocabulary': 15, 'length': 36, 'volume': 140.64806144190666, 'difficulty': 2.3846153846153846, 'effort': 335.3915311307005, 'time': 18.632862840594473, 'bugs': 0.04688268714730222}",68.00953557,13,0,1,0,1,1,0
solution_3010.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_3011.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_3012.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_3013.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_3014.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_3015.py,0,"{'h1': 3, 'h2': 17, 'N1': 12, 'N2': 41, 'vocabulary': 20, 'length': 53, 'volume': 229.0621890290302, 'difficulty': 3.617647058823529, 'effort': 828.6661544285504, 'time': 46.03700857936391, 'bugs': 0.07635406300967673}",69.06571898,4,0,0,0,0,0,0
solution_3016.py,0,"{'h1': 2, 'h2': 16, 'N1': 10, 'N2': 39, 'vocabulary': 18, 'length': 49, 'volume': 204.3263250706733, 'difficulty': 2.4375, 'effort': 498.0454173597662, 'time': 27.669189853320344, 'bugs': 0.06810877502355776}",65.72734234,13,0,0,0,0,0,0
solution_3017.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_3018.py,0,"{'h1': 7, 'h2': 15, 'N1': 10, 'N2': 27, 'vocabulary': 22, 'length': 37, 'volume': 164.99896988958, 'difficulty': 6.3, 'effort': 1039.493510304354, 'time': 57.749639461353, 'bugs': 0.05499965662986}",69.65617341,5,0,0,0,0,0,0
solution_3019.py,0,"{'h1': 5, 'h2': 8, 'N1': 7, 'N2': 16, 'vocabulary': 13, 'length': 23, 'volume': 85.11011351724513, 'difficulty': 5.0, 'effort': 425.5505675862256, 'time': 23.641698199234757, 'bugs': 0.028370037839081708}",72.06100574,6,0,0,0,0,0,0
solution_302.py,0,"{'h1': 2, 'h2': 6, 'N1': 2, 'N2': 7, 'vocabulary': 8, 'length': 9, 'volume': 27.0, 'difficulty': 1.1666666666666667, 'effort': 31.500000000000004, 'time': 1.7500000000000002, 'bugs': 0.009}",87.3497752,3,0,0,0,1,1,0
solution_3020.py,9,"{'h1': 8, 'h2': 23, 'N1': 40, 'N2': 107, 'vocabulary': 31, 'length': 147, 'volume': 728.2668576268707, 'difficulty': 18.608695652173914, 'effort': 13552.096307143507, 'time': 752.8942392857504, 'bugs': 0.24275561920895689}",46.98778003,35,0,7,0,0,0,0
solution_3021.py,0,"{'h1': 3, 'h2': 10, 'N1': 4, 'N2': 16, 'vocabulary': 13, 'length': 20, 'volume': 74.00879436282185, 'difficulty': 2.4000000000000004, 'effort': 177.62110647077245, 'time': 9.867839248376248, 'bugs': 0.024669598120940616}",78.57247558,4,0,0,0,0,0,0
solution_3022.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_3023.py,0,"{'h1': 4, 'h2': 11, 'N1': 6, 'N2': 18, 'vocabulary': 15, 'length': 24, 'volume': 93.76537429460444, 'difficulty': 3.272727272727273, 'effort': 306.86849769143276, 'time': 17.048249871746265, 'bugs': 0.03125512476486815}",72.93582842,6,0,0,0,0,0,0
solution_3024.py,0,"{'h1': 1, 'h2': 16, 'N1': 5, 'N2': 47, 'vocabulary': 17, 'length': 52, 'volume': 212.54806774501765, 'difficulty': 1.46875, 'effort': 312.17997450049467, 'time': 17.343331916694147, 'bugs': 0.07084935591500588}",100,13,0.2,0,0,0,0,0
solution_3025.py,0,"{'h1': 1, 'h2': 9, 'N1': 3, 'N2': 17, 'vocabulary': 10, 'length': 20, 'volume': 66.43856189774725, 'difficulty': 0.9444444444444444, 'effort': 62.74753068120573, 'time': 3.4859739267336516, 'bugs': 0.02214618729924908}",100,5,0,0,0,0,0,0
solution_3026.py,0,"{'h1': 5, 'h2': 15, 'N1': 13, 'N2': 31, 'vocabulary': 20, 'length': 44, 'volume': 190.16483617504394, 'difficulty': 5.166666666666667, 'effort': 982.5183202377272, 'time': 54.584351124318175, 'bugs': 0.06338827872501465}",65.9079053,10,0,0,0,0,0,0
solution_3027.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_3028.py,Error,Error,Error,Error,Error,Error,Error,Error,Error,1
solution_3029.py,0,"{'h1': 5, 'h2': 12, 'N1': 7, 'N2': 19, 'vocabulary': 17, 'length': 26, 'volume': 106.27403387250882, 'difficulty': 3.958333333333333, 'effort': 420.6680507453474, 'time': 23.37044726363041, 'bugs': 0.03542467795750294}",72.93582842,6,0,0,0,0,0,0
solution_303.py,3,"{'h1': 2, 'h2': 23, 'N1': 6, 'N2': 53, 'vocabulary': 25, 'length': 59, 'volume': 273.9875151967087, 'difficulty': 2.3043478260869565, 'effort': 631.3625350185027, 'time': 35.07569638991682, 'bugs': 0.09132917173223624}",66.93926565,15,0,3,0,0,0,0
